0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.94896e-07,9.89784e-07,1.48466e-06,1.97952e-06,2.47435e-06,2.96917e-06,3.46396e-06,3.95873e-06,4.45349e-06,4.94825e-06,5.44303e-06,5.93785e-06,6.43274e-06,6.92771e-06,7.42281e-06,7.91807e-06,8.41354e-06,8.90925e-06,9.40525e-06,9.90157e-06,1.03982e-05,1.08953e-05,1.13928e-05,1.18907e-05,1.23889e-05,1.28875e-05,1.33864e-05,1.38855e-05,1.43846e-05,1.48836e-05,1.53822e-05,1.58802e-05,1.63773e-05,1.6873e-05,1.73669e-05,1.78586e-05,1.83476e-05,1.88331e-05,1.93148e-05,1.97917e-05,2.02633e-05,2.07289e-05,2.11876e-05,2.16388e-05,2.20816e-05,2.25153e-05,2.29391e-05,2.33523e-05,2.37541e-05,2.41438e-05,2.45207e-05,2.48842e-05,2.52336e-05,2.55684e-05,2.5888e-05,2.61918e-05,2.64794e-05,2.67505e-05,2.70046e-05,2.72413e-05,2.74604e-05,2.76616e-05,2.78447e-05,2.80095e-05,2.81559e-05,2.82838e-05,2.83931e-05,2.84838e-05,2.85559e-05,2.86094e-05,2.86444e-05,2.8661e-05,2.86593e-05,2.86395e-05,2.86017e-05,2.85463e-05,2.84733e-05,2.8383e-05,2.82758e-05,2.8152e-05,2.80118e-05,2.78556e-05,2.76837e-05,2.74967e-05,2.72947e-05,2.70784e-05,2.68481e-05,2.66043e-05,2.63474e-05,2.6078e-05,2.57966e-05,2.55037e-05,2.51998e-05,2.48855e-05,2.45614e-05,2.4228e-05,2.38859e-05,2.35358e-05,2.31783e-05,2.28139e-05,2.24433e-05,2.20672e-05,2.16861e-05,2.13006e-05,2.09115e-05,2.05192e-05,2.01245e-05,1.97278e-05,1.93298e-05,1.89309e-05,1.85318e-05,1.81328e-05,1.77344e-05,1.73371e-05,1.69411e-05,1.65468e-05,1.61544e-05,1.57642e-05,1.53762e-05,1.49907e-05,1.46076e-05,1.4227e-05,1.38487e-05,1.34726e-05,1.30987e-05,1.27268e-05,1.23565e-05,1.19878e-05,1.16203e-05,1.12537e-05,1.08879e-05,1.05226e-05,1.01574e-05,9.79224e-06,9.42681e-06,9.06093e-06,8.69442e-06,8.32713e-06,7.95894e-06,7.58975e-06,7.21948e-06,6.84808e-06,6.47551e-06,6.10177e-06,5.72686e-06,5.3508e-06,4.97363e-06,4.5954e-06,4.21616e-06,3.83597e-06,3.45492e-06,3.07308e-06,2.69052e-06,2.30734e-06,1.92361e-06,1.53943e-06,1.15489e-06,7.70082e-07,3.85086e-07,0
0,9.89801e-07,1.97959e-06,2.96935e-06,3.95907e-06,4.94874e-06,5.93836e-06,6.92794e-06,7.91747e-06,8.90698e-06,9.89648e-06,1.0886e-05,1.18756e-05,1.28653e-05,1.38552e-05,1.48454e-05,1.58359e-05,1.68267e-05,1.78181e-05,1.881e-05,1.98026e-05,2.07959e-05,2.179e-05,2.2785e-05,2.37808e-05,2.47773e-05,2.57747e-05,2.67726e-05,2.77709e-05,2.87694e-05,2.97677e-05,3.07653e-05,3.17618e-05,3.27564e-05,3.37485e-05,3.47371e-05,3.57212e-05,3.67e-05,3.7672e-05,3.86362e-05,3.95911e-05,4.05354e-05,4.14676e-05,4.23862e-05,4.32896e-05,4.41764e-05,4.50449e-05,4.58936e-05,4.6721e-05,4.75257e-05,4.83061e-05,4.90609e-05,4.97887e-05,5.04884e-05,5.11587e-05,5.17985e-05,5.24069e-05,5.29828e-05,5.35255e-05,5.40341e-05,5.4508e-05,5.49465e-05,5.53493e-05,5.57157e-05,5.60456e-05,5.63385e-05,5.65944e-05,5.6813e-05,5.69944e-05,5.71385e-05,5.72454e-05,5.73153e-05,5.73483e-05,5.73447e-05,5.73048e-05,5.7229e-05,5.71177e-05,5.69714e-05,5.67905e-05,5.65757e-05,5.63275e-05,5.60466e-05,5.57336e-05,5.53894e-05,5.50147e-05,5.46102e-05,5.41769e-05,5.37157e-05,5.32273e-05,5.27129e-05,5.21734e-05,5.16098e-05,5.10232e-05,5.04146e-05,4.97852e-05,4.91361e-05,4.84684e-05,4.77835e-05,4.70824e-05,4.63664e-05,4.56368e-05,4.48947e-05,4.41415e-05,4.33783e-05,4.26066e-05,4.18274e-05,4.1042e-05,4.02517e-05,3.94575e-05,3.86607e-05,3.78623e-05,3.70633e-05,3.62647e-05,3.54674e-05,3.46721e-05,3.38797e-05,3.30907e-05,3.23057e-05,3.1525e-05,3.0749e-05,2.99779e-05,2.92117e-05,2.84505e-05,2.76941e-05,2.69422e-05,2.61947e-05,2.5451e-05,2.47109e-05,2.39737e-05,2.32391e-05,2.25064e-05,2.17752e-05,2.10448e-05,2.03149e-05,1.95848e-05,1.88543e-05,1.81228e-05,1.739e-05,1.66556e-05,1.59193e-05,1.51811e-05,1.44406e-05,1.36978e-05,1.29527e-05,1.22052e-05,1.14554e-05,1.07032e-05,9.9488e-06,9.19225e-06,8.43367e-06,7.6732e-06,6.91099e-06,6.14718e-06,5.38194e-06,4.61545e-06,3.84788e-06,3.07939e-06,2.31018e-06,1.54043e-06,7.70304e-07,0
0,1.48473e-06,2.96943e-06,4.45409e-06,5.93868e-06,7.4232e-06,8.90763e-06,1.0392e-05,1.18762e-05,1.33605e-05,1.48447e-05,1.63289e-05,1.78132e-05,1.92977e-05,2.07824e-05,2.22675e-05,2.37531e-05,2.52392e-05,2.67261e-05,2.82139e-05,2.97026e-05,3.11925e-05,3.26836e-05,3.4176e-05,3.56697e-05,3.71647e-05,3.86609e-05,4.01581e-05,4.16561e-05,4.31545e-05,4.46528e-05,4.61502e-05,4.7646e-05,4.91393e-05,5.06289e-05,5.21135e-05,5.35917e-05,5.50619e-05,5.65223e-05,5.79709e-05,5.94059e-05,6.08249e-05,6.22259e-05,6.36066e-05,6.49645e-05,6.62974e-05,6.7603e-05,6.88788e-05,7.01226e-05,7.13321e-05,7.25052e-05,7.36397e-05,7.47338e-05,7.57854e-05,7.67929e-05,7.77545e-05,7.86687e-05,7.95341e-05,8.03495e-05,8.11136e-05,8.18255e-05,8.24843e-05,8.30891e-05,8.36395e-05,8.41348e-05,8.45746e-05,8.49586e-05,8.52867e-05,8.55587e-05,8.57747e-05,8.59348e-05,8.60393e-05,8.60883e-05,8.60824e-05,8.60219e-05,8.59074e-05,8.57396e-05,8.55192e-05,8.52469e-05,8.49235e-05,8.45501e-05,8.41275e-05,8.36568e-05,8.3139e-05,8.25755e-05,8.19673e-05,8.13157e-05,8.06222e-05,7.9888e-05,7.91146e-05,7.83034e-05,7.74561e-05,7.65742e-05,7.56594e-05,7.47132e-05,7.37374e-05,7.27339e-05,7.17043e-05,7.06504e-05,6.95742e-05,6.84775e-05,6.73621e-05,6.623e-05,6.50831e-05,6.39232e-05,6.27522e-05,6.1572e-05,6.03844e-05,5.91911e-05,5.79939e-05,5.67945e-05,5.55942e-05,5.43947e-05,5.31973e-05,5.20032e-05,5.08134e-05,4.9629e-05,4.84507e-05,4.72792e-05,4.61148e-05,4.4958e-05,4.38088e-05,4.26671e-05,4.15329e-05,4.04056e-05,3.9285e-05,3.81703e-05,3.70609e-05,3.59561e-05,3.48551e-05,3.37571e-05,3.26612e-05,3.15666e-05,3.04725e-05,2.93782e-05,2.82831e-05,2.71864e-05,2.60878e-05,2.49866e-05,2.38827e-05,2.27755e-05,2.1665e-05,2.0551e-05,1.94333e-05,1.83121e-05,1.71872e-05,1.60588e-05,1.4927e-05,1.3792e-05,1.26539e-05,1.15129e-05,1.03693e-05,9.22334e-06,8.07518e-06,6.92513e-06,5.77344e-06,4.6204e-06,3.46626e-06,2.31129e-06,1.15578e-06,0
0,1.97969e-06,3.95934e-06,5.93892e-06,7.91841e-06,9.89778e-06,1.1877e-05,1.38561e-05,1.58351e-05,1.7814e-05,1.97928e-05,2.17716e-05,2.37506e-05,2.57297e-05,2.77091e-05,2.96889e-05,3.16694e-05,3.36507e-05,3.56329e-05,3.76163e-05,3.9601e-05,4.15873e-05,4.35753e-05,4.55651e-05,4.75567e-05,4.95503e-05,5.15457e-05,5.35426e-05,5.55408e-05,5.75398e-05,5.95389e-05,6.15373e-05,6.35339e-05,6.55275e-05,6.75165e-05,6.94993e-05,7.14738e-05,7.3438e-05,7.53894e-05,7.73254e-05,7.92434e-05,8.11405e-05,8.30136e-05,8.48596e-05,8.66754e-05,8.84579e-05,9.02038e-05,9.191e-05,9.35734e-05,9.5191e-05,9.67598e-05,9.8277e-05,9.97399e-05,0.000101146,0.000102493,0.000103779,0.000105001,0.000106157,0.000107247,0.000108268,0.00010922,0.0001101,0.000110908,0.000111643,0.000112304,0.000112891,0.000113403,0.000113841,0.000114204,0.000114491,0.000114704,0.000114843,0.000114908,0.000114899,0.000114817,0.000114663,0.000114437,0.000114142,0.000113777,0.000113344,0.000112843,0.000112278,0.000111648,0.000110955,0.000110201,0.000109387,0.000108515,0.000107587,0.000106605,0.000105571,0.000104486,0.000103352,0.000102173,0.000100949,9.96838e-05,9.83789e-05,9.70368e-05,9.56599e-05,9.42507e-05,9.28115e-05,9.1345e-05,8.98537e-05,8.834e-05,8.68065e-05,8.52558e-05,8.36904e-05,8.21127e-05,8.05252e-05,7.89304e-05,7.73305e-05,7.57277e-05,7.41241e-05,7.25218e-05,7.09225e-05,6.93279e-05,6.77395e-05,6.61585e-05,6.4586e-05,6.30229e-05,6.14698e-05,5.99271e-05,5.83949e-05,5.68731e-05,5.53615e-05,5.38596e-05,5.23666e-05,5.08819e-05,4.94044e-05,4.79331e-05,4.64669e-05,4.50047e-05,4.35452e-05,4.20875e-05,4.06304e-05,3.91729e-05,3.7714e-05,3.6253e-05,3.47892e-05,3.33218e-05,3.18505e-05,3.03748e-05,2.88945e-05,2.74093e-05,2.59192e-05,2.44241e-05,2.29241e-05,2.14194e-05,1.991e-05,1.83962e-05,1.68783e-05,1.53565e-05,1.38312e-05,1.23026e-05,1.07711e-05,9.23715e-06,7.70098e-06,6.16298e-06,4.62351e-06,3.08295e-06,1.54166e-06,0
0,2.4747e-06,4.94935e-06,7.4239e-06,9.89831e-06,1.23726e-05,1.48466e-05,1.73205e-05,1.97941e-05,2.22676e-05,2.4741e-05,2.72143e-05,2.96877e-05,3.21612e-05,3.46351e-05,3.71095e-05,3.95846e-05,4.20607e-05,4.4538e-05,4.70167e-05,4.94972e-05,5.19797e-05,5.44643e-05,5.69514e-05,5.94411e-05,6.19334e-05,6.44282e-05,6.69253e-05,6.94244e-05,7.1925e-05,7.44262e-05,7.6927e-05,7.94262e-05,8.19222e-05,8.44132e-05,8.68969e-05,8.93709e-05,9.18325e-05,9.42786e-05,9.6706e-05,9.91112e-05,0.000101491,0.00010384,0.000106156,0.000108434,0.000110671,0.000112862,0.000115003,0.00011709,0.00011912,0.000121089,0.000122992,0.000124828,0.000126592,0.000128282,0.000129894,0.000131427,0.000132877,0.000134244,0.000135524,0.000136716,0.000137819,0.000138831,0.000139752,0.00014058,0.000141315,0.000141956,0.000142503,0.000142956,0.000143316,0.000143581,0.000143753,0.000143833,0.00014382,0.000143715,0.000143521,0.000143236,0.000142864,0.000142405,0.00014186,0.000141231,0.00014052,0.000139729,0.000138859,0.000137911,0.00013689,0.000135795,0.00013463,0.000133398,0.000132099,0.000130737,0.000129315,0.000127835,0.000126299,0.000124711,0.000123074,0.00012139,0.000119662,0.000117894,0.000116088,0.000114248,0.000112377,0.000110478,0.000108555,0.00010661,0.000104646,0.000102667,0.000100677,9.8677e-05,9.66712e-05,9.4662e-05,9.26523e-05,9.06445e-05,8.86409e-05,8.66437e-05,8.46548e-05,8.26757e-05,8.07079e-05,7.87523e-05,7.68099e-05,7.48811e-05,7.2966e-05,7.10645e-05,6.91762e-05,6.73005e-05,6.54365e-05,6.3583e-05,6.17389e-05,5.99027e-05,5.8073e-05,5.62482e-05,5.44269e-05,5.26076e-05,5.07888e-05,4.89694e-05,4.71481e-05,4.53238e-05,4.34956e-05,4.16628e-05,3.98247e-05,3.79809e-05,3.6131e-05,3.42748e-05,3.24122e-05,3.05432e-05,2.86679e-05,2.67865e-05,2.48992e-05,2.30063e-05,2.11082e-05,1.92052e-05,1.72976e-05,1.5386e-05,1.34708e-05,1.15523e-05,9.63114e-06,7.70766e-06,5.78235e-06,3.85566e-06,1.92806e-06,0
0,2.96978e-06,5.93949e-06,8.90907e-06,1.18785e-05,1.48476e-05,1.78165e-05,2.07851e-05,2.37533e-05,2.67214e-05,2.96892e-05,3.26568e-05,3.56245e-05,3.85923e-05,4.15604e-05,4.4529e-05,4.74985e-05,5.0469e-05,5.3441e-05,5.64147e-05,5.93905e-05,6.23688e-05,6.53499e-05,6.83342e-05,7.13217e-05,7.43127e-05,7.73073e-05,8.03051e-05,8.33059e-05,8.63092e-05,8.93139e-05,9.23191e-05,9.53232e-05,9.83243e-05,0.00010132,0.000104308,0.000107286,0.000110249,0.000113195,0.000116118,0.000119016,0.000121883,0.000124715,0.000127507,0.000130253,0.00013295,0.000135592,0.000138173,0.00014069,0.000143137,0.000145511,0.000147806,0.000150019,0.000152145,0.000154181,0.000156125,0.000157971,0.000159719,0.000161364,0.000162906,0.000164341,0.000165669,0.000166887,0.000167994,0.00016899,0.000169873,0.000170644,0.000171301,0.000171845,0.000172275,0.000172593,0.000172797,0.000172891,0.000172872,0.000172744,0.000172507,0.000172163,0.000171712,0.000171156,0.000170497,0.000169738,0.000168879,0.000167923,0.000166873,0.00016573,0.000164497,0.000163177,0.000161772,0.000160285,0.000158719,0.000157076,0.000155361,0.000153576,0.000151725,0.00014981,0.000147836,0.000145806,0.000143723,0.000141591,0.000139414,0.000137197,0.000134941,0.000132652,0.000130334,0.00012799,0.000125624,0.00012324,0.000120841,0.000118432,0.000116017,0.000113597,0.000111178,0.000108761,0.00010635,0.000103948,0.000101556,9.91767e-05,9.68119e-05,9.44629e-05,9.21305e-05,8.98153e-05,8.75174e-05,8.52368e-05,8.29729e-05,8.07247e-05,7.84912e-05,7.62708e-05,7.4062e-05,7.1863e-05,6.96719e-05,6.74867e-05,6.53057e-05,6.31268e-05,6.09483e-05,5.87687e-05,5.65864e-05,5.44001e-05,5.22087e-05,5.00113e-05,4.78071e-05,4.55957e-05,4.33765e-05,4.11494e-05,3.89144e-05,3.66714e-05,3.44206e-05,3.21622e-05,2.98966e-05,2.76241e-05,2.53452e-05,2.30603e-05,2.077e-05,1.84747e-05,1.6175e-05,1.38715e-05,1.15646e-05,9.25499e-06,6.94317e-06,4.6297e-06,2.31512e-06,0
0,3.46496e-06,6.92983e-06,1.03945e-05,1.3859e-05,1.73231e-05,2.07868e-05,2.42501e-05,2.7713e-05,3.11755e-05,3.46376e-05,3.80994e-05,4.15611e-05,4.50229e-05,4.84849e-05,5.19474e-05,5.54107e-05,5.88753e-05,6.23414e-05,6.58096e-05,6.92803e-05,7.27539e-05,7.62311e-05,7.97121e-05,8.31973e-05,8.66871e-05,9.01816e-05,9.36806e-05,9.7184e-05,0.000100691,0.000104201,0.000107713,0.000111224,0.000114734,0.000118238,0.000121735,0.000125221,0.000128691,0.000132142,0.000135569,0.000138965,0.000142327,0.000145648,0.000148923,0.000152145,0.000155308,0.000158408,0.000161437,0.00016439,0.000167261,0.000170046,0.000172738,0.000175334,0.000177828,0.000180216,0.000182494,0.000184659,0.000186707,0.000188635,0.000190441,0.000192122,0.000193676,0.000195102,0.000196397,0.000197562,0.000198595,0.000199495,0.000200262,0.000200896,0.000201397,0.000201766,0.000202003,0.000202108,0.000202084,0.00020193,0.000201649,0.000201242,0.00020071,0.000200055,0.00019928,0.000198387,0.000197378,0.000196255,0.000195021,0.000193678,0.000192231,0.00019068,0.000189031,0.000187286,0.000185448,0.000183521,0.000181508,0.000179414,0.000177241,0.000174995,0.000172679,0.000170297,0.000167854,0.000165353,0.0001628,0.000160199,0.000157553,0.000154869,0.00015215,0.000149401,0.000146627,0.000143832,0.000141021,0.000138198,0.000135367,0.000132533,0.000129699,0.000126869,0.000124047,0.000121236,0.000118439,0.000115657,0.000112893,0.000110149,0.000107426,0.000104724,0.000102044,9.93852e-05,9.67468e-05,9.41279e-05,9.15268e-05,8.89419e-05,8.6371e-05,8.38119e-05,8.12622e-05,7.87194e-05,7.61813e-05,7.36454e-05,7.11096e-05,6.85718e-05,6.60304e-05,6.34837e-05,6.09304e-05,5.83695e-05,5.58001e-05,5.32215e-05,5.06334e-05,4.80356e-05,4.5428e-05,4.28108e-05,4.01841e-05,3.75483e-05,3.49038e-05,3.22511e-05,2.95907e-05,2.69233e-05,2.42494e-05,2.15697e-05,1.88848e-05,1.61954e-05,1.3502e-05,1.08055e-05,8.10637e-06,5.40532e-06,2.70298e-06,0
0,3.96027e-06,7.92043e-06,1.18803e-05,1.58399e-05,1.97991e-05,2.37577e-05,2.77157e-05,3.16732e-05,3.56301e-05,3.95864e-05,4.35422e-05,4.74977e-05,5.14531e-05,5.54086e-05,5.93646e-05,6.33213e-05,6.72792e-05,7.12389e-05,7.52009e-05,7.91657e-05,8.31341e-05,8.71066e-05,9.10839e-05,9.50664e-05,9.90548e-05,0.000103049,0.00010705,0.000111057,0.000115069,0.000119086,0.000123107,0.000127129,0.00013115,0.000135168,0.000139179,0.000143178,0.000147162,0.000151125,0.000155061,0.000158965,0.000162829,0.000166648,0.000170414,0.00017412,0.000177759,0.000181325,0.00018481,0.000188207,0.000191511,0.000194714,0.00019781,0.000200795,0.000203663,0.000206408,0.000209027,0.000211514,0.000213867,0.000216082,0.000218155,0.000220085,0.000221868,0.000223504,0.000224989,0.000226324,0.000227507,0.000228537,0.000229414,0.000230139,0.00023071,0.000231129,0.000231397,0.000231514,0.000231481,0.0002313,0.000230972,0.0002305,0.000229884,0.000229128,0.000228234,0.000227203,0.00022604,0.000224746,0.000223324,0.000221778,0.000220111,0.000218327,0.000216429,0.00021442,0.000212305,0.000210088,0.000207772,0.000205363,0.000202864,0.000200281,0.000197617,0.000194877,0.000192067,0.000189191,0.000186255,0.000183264,0.000180222,0.000177136,0.00017401,0.00017085,0.000167661,0.000164448,0.000161218,0.000157974,0.000154723,0.000151468,0.000148214,0.000144967,0.000141729,0.000138505,0.000135298,0.000132111,0.000128947,0.000125806,0.000122691,0.000119602,0.00011654,0.000113504,0.000110493,0.000107505,0.000104539,0.000101593,9.86631e-05,9.57473e-05,9.28424e-05,8.99455e-05,8.70536e-05,8.41638e-05,8.12735e-05,7.83803e-05,7.5482e-05,7.25769e-05,6.96632e-05,6.674e-05,6.38061e-05,6.08611e-05,5.79044e-05,5.49359e-05,5.19556e-05,4.89638e-05,4.59607e-05,4.29469e-05,3.99228e-05,3.68891e-05,3.38464e-05,3.07956e-05,2.77372e-05,2.46722e-05,2.16011e-05,1.85248e-05,1.54441e-05,1.23597e-05,9.27235e-06,6.18279e-06,3.09176e-06,0
0,4.45576e-06,8.91137e-06,1.33667e-05,1.78215e-05,2.22758e-05,2.67294e-05,3.11822e-05,3.56343e-05,4.00854e-05,4.45358e-05,4.89855e-05,5.34346e-05,5.78832e-05,6.23318e-05,6.67806e-05,7.12301e-05,7.56807e-05,8.01331e-05,8.4588e-05,8.90462e-05,9.35083e-05,9.79753e-05,0.000102448,0.000106927,0.000111414,0.000115908,0.000120411,0.000124921,0.00012944,0.000133966,0.000138498,0.000143034,0.000147572,0.000152108,0.000156638,0.000161158,0.000165663,0.000170146,0.000174601,0.000179021,0.000183397,0.000187724,0.000191991,0.000196191,0.000200317,0.000204358,0.000208309,0.00021216,0.000215904,0.000219534,0.000223044,0.000226425,0.000229674,0.000232783,0.000235748,0.000238564,0.000241226,0.000243732,0.000246077,0.000248258,0.000250274,0.000252121,0.000253799,0.000255305,0.000256639,0.0002578,0.000258787,0.000259601,0.000260242,0.000260711,0.000261008,0.000261134,0.000261091,0.000260881,0.000260504,0.000259964,0.000259262,0.000258401,0.000257383,0.000256212,0.00025489,0.00025342,0.000251807,0.000250052,0.000248161,0.000246138,0.000243985,0.000241708,0.00023931,0.000236796,0.000234172,0.000231441,0.00022861,0.000225682,0.000222663,0.000219559,0.000216375,0.000213116,0.00020979,0.000206401,0.000202955,0.000199459,0.000195918,0.000192339,0.000188728,0.000185091,0.000181433,0.000177762,0.000174083,0.0001704,0.000166721,0.00016305,0.000159391,0.00015575,0.000152129,0.000148534,0.000144965,0.000141426,0.000137918,0.000134442,0.000130999,0.000127587,0.000124205,0.000120851,0.000117524,0.00011422,0.000110935,0.000107667,0.000104411,0.000101164,9.79229e-05,9.4683e-05,9.14417e-05,8.81961e-05,8.49436e-05,8.16821e-05,7.84099e-05,7.51257e-05,7.18284e-05,6.85174e-05,6.51923e-05,6.18531e-05,5.84999e-05,5.5133e-05,5.17529e-05,4.83602e-05,4.49556e-05,4.154e-05,3.8114e-05,3.46787e-05,3.12348e-05,2.77832e-05,2.43249e-05,2.08607e-05,1.73915e-05,1.39182e-05,1.04415e-05,6.96237e-06,3.48159e-06,0
